,ClientId,# of Orders Placed,# Different products (SKUs) purchased,# of Items Purchased,Max Orders for one SKU,Total Value of all Orders Placed,City,State,Country,FirstYmd,LastYmd,Firsthm,Lasthm,totaldays
2237,9194.0,1,1,1,1,14.98,RICHMOND HILL,NY,US,2018-02-03,2018-02-03,12:19,12:19,0 days 00:00:00.000000000
2238,9195.0,1,1,1,1,16.98,NEW CANAAN,CT,US,2018-02-03,2018-02-03,11:44,11:44,0 days 00:00:00.000000000
2239,9196.0,1,1,1,1,14.98,MANCHESTER,TN,US,2018-02-03,2018-02-03,8:13,8:13,0 days 00:00:00.000000000
2240,9197.0,1,1,1,1,14.98,New Castle,DE,US,2018-02-02,2018-02-02,9:27,9:27,0 days 00:00:00.000000000
2241,9198.0,1,1,1,1,14.98,FARMINGTON,MN,US,2018-02-02,2018-02-02,22:36,22:36,0 days 00:00:00.000000000
2242,9199.0,1,1,1,1,14.98,Jacksonville,NC,US,2018-02-03,2018-02-03,10:50,10:50,0 days 00:00:00.000000000
2243,9200.0,1,1,1,1,14.98,LYNDHURST,NJ,US,2018-02-03,2018-02-03,7:59,7:59,0 days 00:00:00.000000000
2244,9201.0,1,1,1,1,14.98,Oneonta,NY,US,2018-02-02,2018-02-02,9:59,9:59,0 days 00:00:00.000000000
2245,9202.0,1,1,1,1,14.98,Dayton,OH,US,2018-02-03,2018-02-03,12:19,12:19,0 days 00:00:00.000000000
2246,9203.0,1,1,1,1,14.98,scottsdale,AZ,US,2018-01-28,2018-01-28,20:24,20:24,0 days 00:00:00.000000000
2247,9204.0,1,1,1,1,14.98,Baytown,TX,US,2018-02-03,2018-02-03,8:01,8:01,0 days 00:00:00.000000000
2248,9205.0,1,1,1,1,14.98,LOUISVILLE,KY,US,2018-02-03,2018-02-03,15:04,15:04,0 days 00:00:00.000000000
2249,9206.0,1,1,1,1,14.98,ARVADA,CO,US,2018-02-02,2018-02-02,7:09,7:09,0 days 00:00:00.000000000
2250,9207.0,1,1,1,1,14.98,BROOKLYN,NY,US,2018-02-02,2018-02-02,21:43,21:43,0 days 00:00:00.000000000
2251,9208.0,1,1,1,1,14.98,CHARLES TOWN,WV,US,2018-02-03,2018-02-03,11:35,11:35,0 days 00:00:00.000000000
2252,9209.0,1,1,1,1,14.98,HARRISBURG,PA,US,2018-02-03,2018-02-03,8:40,8:40,0 days 00:00:00.000000000
2253,9210.0,3,1,3,3,43.94,CANYON LAKE,CA,US,2018-02-03,2018-06-25,11:00,1:44,142 days 00:00:00.000000000
2254,9212.0,1,1,1,1,14.98,Quincy,IL,US,2018-02-02,2018-02-02,18:49,18:49,0 days 00:00:00.000000000
2255,9213.0,1,1,1,1,16.98,KETTERING,OH,US,2018-02-02,2018-02-02,8:36,8:36,0 days 00:00:00.000000000
2256,9214.0,1,1,1,1,14.98,WORCESTER,MA,US,2018-02-03,2018-02-03,7:26,7:26,0 days 00:00:00.000000000
2257,9215.0,1,1,1,1,14.98,BOSTON,MA,US,2018-02-03,2018-02-03,11:35,11:35,0 days 00:00:00.000000000
2258,9216.0,1,1,1,1,16.98,WOODBRIDGE,CT,US,2018-02-03,2018-02-03,7:45,7:45,0 days 00:00:00.000000000
2259,9217.0,1,1,1,1,14.98,ELMWOOD PARK,NJ,US,2018-01-24,2018-01-24,7:46,7:46,0 days 00:00:00.000000000
2260,9218.0,1,1,1,1,14.98,KEYSER,WV,US,2018-02-01,2018-02-01,12:51,12:51,0 days 00:00:00.000000000
2261,9219.0,1,1,1,1,14.98,Hallandale,FL,US,2018-02-03,2018-02-03,3:58,3:58,0 days 00:00:00.000000000
2262,9220.0,1,1,1,1,14.98,ANDOVER,MA,US,2018-02-01,2018-02-01,15:57,15:57,0 days 00:00:00.000000000
2263,9221.0,1,1,1,1,16.98,MCKINNEY,TX,US,2018-02-04,2018-02-04,8:37,8:37,0 days 00:00:00.000000000
2264,9222.0,1,1,1,1,14.98,OXNARD,CA,US,2018-01-29,2018-01-29,15:42,15:42,0 days 00:00:00.000000000
2265,9223.0,1,1,1,1,16.98,oakland,NJ,US,2018-02-04,2018-02-04,9:55,9:55,0 days 00:00:00.000000000
2266,9224.0,1,1,1,1,14.98,BROOKLYN,NY,US,2018-01-30,2018-01-30,9:14,9:14,0 days 00:00:00.000000000
2267,9225.0,3,1,3,3,41.46,LAS VEGAS,NV,US,2018-02-03,2019-02-05,10:25,5:37,367 days 00:00:00.000000000
2268,9226.0,1,1,1,1,14.98,TRAVERSE CITY,MI,US,2018-02-03,2018-02-03,21:20,21:20,0 days 00:00:00.000000000
2269,9227.0,1,1,1,1,16.98,PEORIA,AZ,US,2018-02-03,2018-02-03,11:47,11:47,0 days 00:00:00.000000000
2270,9228.0,1,1,1,1,14.98,NEEDHAM HEIGHTS,MA,US,2018-02-03,2018-02-03,15:49,15:49,0 days 00:00:00.000000000
2271,9229.0,1,1,1,1,14.98,FRANKLIN,TN,US,2018-02-04,2018-02-04,12:05,12:05,0 days 00:00:00.000000000
2272,9230.0,1,1,1,1,14.98,guaynabo,PR,US,2018-02-03,2018-02-03,2:16,2:16,0 days 00:00:00.000000000
2273,9231.0,1,1,1,1,14.98,Waynesville,NC,US,2018-01-31,2018-01-31,8:01,8:01,0 days 00:00:00.000000000
2274,9232.0,1,1,1,1,14.98,New haven,CT,US,2018-02-04,2018-02-04,12:13,12:13,0 days 00:00:00.000000000
2275,9233.0,1,1,1,1,14.98,MINNEAPOLIS,MN,US,2018-02-03,2018-02-03,16:12,16:12,0 days 00:00:00.000000000
2276,9234.0,1,1,1,1,14.98,BOONVILLE,MO,US,2018-01-28,2018-01-28,16:38,16:38,0 days 00:00:00.000000000
2277,9235.0,1,1,1,1,14.98,EL DORADO HILLS,CA,US,2018-02-03,2018-02-03,17:03,17:03,0 days 00:00:00.000000000
2278,9236.0,1,1,1,1,14.98,NEW ALBANY,IN,US,2018-02-03,2018-02-03,13:38,13:38,0 days 00:00:00.000000000
2279,9238.0,1,1,1,1,14.98,SAINT GEORGE,UT,US,2018-02-04,2018-02-04,14:24,14:24,0 days 00:00:00.000000000
2280,9239.0,1,1,1,1,14.98,Phoenix,AZ,US,2018-02-03,2018-02-03,19:07,19:07,0 days 00:00:00.000000000
2281,9240.0,1,1,1,1,14.98,IRVING,TX,US,2018-02-03,2018-02-03,9:13,9:13,0 days 00:00:00.000000000
2282,9241.0,1,1,1,1,14.98,INGLEWOOD,CA,US,2018-02-03,2018-02-03,13:10,13:10,0 days 00:00:00.000000000
2283,9243.0,2,1,2,2,27.97,MIAMI,FL,US,2018-02-02,2018-12-26,17:49,15:13,327 days 00:00:00.000000000
2284,9244.0,1,1,1,1,14.98,UPPER MARLBORO,MD,US,2018-02-03,2018-02-03,6:07,6:07,0 days 00:00:00.000000000
2285,9245.0,1,1,1,1,14.98,BRONX,NY,US,2018-01-26,2018-01-26,14:05,14:05,0 days 00:00:00.000000000
2286,9247.0,1,1,1,1,14.98,MADISON,WI,US,2018-02-03,2018-02-03,22:09,22:09,0 days 00:00:00.000000000
2287,9248.0,1,1,1,1,14.98,NEWBURGH,NY,US,2018-02-04,2018-02-04,9:05,9:05,0 days 00:00:00.000000000
2288,9249.0,1,1,1,1,14.98,MUNDELEIN,IL,US,2018-02-04,2018-02-04,13:33,13:33,0 days 00:00:00.000000000
2289,9250.0,1,1,1,1,14.98,LONG BEACH,CA,US,2018-02-04,2018-02-04,21:11,21:11,0 days 00:00:00.000000000
2290,9251.0,1,1,1,1,14.98,BURBANK,CA,US,2018-02-04,2018-02-04,21:36,21:36,0 days 00:00:00.000000000
2291,9253.0,2,1,2,2,29.96,MACON,GA,US,2018-02-04,2018-03-18,10:28,17:56,42 days 00:00:00.000000000
2292,9254.0,1,1,1,1,14.98,LAS VEGAS,NV,US,2018-02-04,2018-02-04,18:31,18:31,0 days 00:00:00.000000000
2293,9255.0,1,1,1,1,16.98,SAN FRANCISCO,CA,US,2018-02-04,2018-02-04,20:46,20:46,0 days 00:00:00.000000000
2294,9256.0,1,1,1,1,14.98,NORTH ROYALTON,OH,US,2018-02-04,2018-02-04,13:36,13:36,0 days 00:00:00.000000000
2295,9257.0,1,1,1,1,14.98,worcester,MA,US,2018-02-04,2018-02-04,16:16,16:16,0 days 00:00:00.000000000
2296,9258.0,1,1,1,1,16.98,SAVAGE,MN,US,2018-01-30,2018-01-30,9:30,9:30,0 days 00:00:00.000000000
2297,9259.0,1,1,1,1,14.98,EAST ORANGE,NJ,US,2018-02-04,2018-02-04,11:07,11:07,0 days 00:00:00.000000000
2298,9260.0,1,1,1,1,14.98,DPO,AE,US,2018-01-29,2018-01-29,7:32,7:32,0 days 00:00:00.000000000
2299,9261.0,1,1,1,1,14.98,LITTLE RIVER,SC,US,2018-02-04,2018-02-04,16:33,16:33,0 days 00:00:00.000000000
2300,9262.0,1,1,1,1,14.98,STANHOPE,NJ,US,2018-02-04,2018-02-04,18:09,18:09,0 days 00:00:00.000000000
2301,9263.0,1,1,1,1,14.98,NEW MILFORD,CT,US,2018-02-04,2018-02-04,11:46,11:46,0 days 00:00:00.000000000
2302,9264.0,1,1,1,1,14.98,MURRELLS INLET,SC,US,2018-02-04,2018-02-04,17:09,17:09,0 days 00:00:00.000000000
2303,9265.0,1,1,1,1,14.98,HONOLULU,HI,US,2018-01-31,2018-01-31,20:16,20:16,0 days 00:00:00.000000000
2304,9266.0,1,1,1,1,14.98,KAHULUI,HI,US,2018-01-31,2018-01-31,13:00,13:00,0 days 00:00:00.000000000
2305,9267.0,1,1,1,1,16.98,VILLA RICA,GA,US,2018-01-29,2018-01-29,13:05,13:05,0 days 00:00:00.000000000
2306,9268.0,1,1,1,1,14.98,LA VERKIN,UT,US,2018-02-03,2018-02-03,15:20,15:20,0 days 00:00:00.000000000
2307,9269.0,1,1,1,1,16.98,LAREDO,TX,US,2018-01-29,2018-01-29,20:05,20:05,0 days 00:00:00.000000000
2308,9270.0,1,1,1,1,14.98,Louisburg,MO,US,2018-02-03,2018-02-03,4:14,4:14,0 days 00:00:00.000000000
2309,9271.0,1,1,1,1,14.98,NEW YORK,NY,US,2018-02-02,2018-02-02,23:26,23:26,0 days 00:00:00.000000000
2310,9272.0,1,1,1,1,14.98,ROCHESTER,NY,US,2018-02-05,2018-02-05,10:44,10:44,0 days 00:00:00.000000000
2311,9273.0,1,1,2,1,29.96,PLANTATION,FL,US,2018-01-31,2018-01-31,7:30,7:30,0 days 00:00:00.000000000
2312,9274.0,1,1,1,1,14.98,WEST ISLIP,NY,US,2018-02-04,2018-02-04,12:49,12:49,0 days 00:00:00.000000000
2313,9275.0,2,1,2,2,27.73,KENMORE,WA,US,2018-02-04,2019-05-15,16:16,11:47,465 days 00:00:00.000000000
2314,9276.0,1,1,1,1,14.98,WOODINVILLE,WA,US,2018-02-04,2018-02-04,14:56,14:56,0 days 00:00:00.000000000
2315,9277.0,1,1,1,1,14.98,Memphis,TX,US,2018-02-05,2018-02-05,9:15,9:15,0 days 00:00:00.000000000
2316,9278.0,1,1,1,1,16.98,RENO,NV,US,2018-02-04,2018-02-04,18:32,18:32,0 days 00:00:00.000000000
2317,9279.0,1,1,5,1,74.9,SYRACUSE,NY,US,2018-02-05,2018-02-05,7:31,7:31,0 days 00:00:00.000000000
2318,9280.0,1,1,1,1,14.98,Temperance,MI,US,2018-01-30,2018-01-30,9:01,9:01,0 days 00:00:00.000000000
2319,9281.0,1,1,1,1,16.98,MIAMI,FL,US,2018-02-04,2018-02-04,20:42,20:42,0 days 00:00:00.000000000
2320,9282.0,1,1,1,1,14.98,Baltimore,MD,US,2018-02-04,2018-02-04,8:32,8:32,0 days 00:00:00.000000000
2321,9283.0,1,1,1,1,14.98,SCOTTSDALE,AZ,US,2018-02-05,2018-02-05,10:45,10:45,0 days 00:00:00.000000000
2322,9284.0,1,1,1,1,14.98,MAPLE FALLS,WA,US,2018-02-05,2018-02-05,0:30,0:30,0 days 00:00:00.000000000
2323,9285.0,1,1,1,1,14.98,COLLINGSWOOD,NJ,US,2018-02-04,2018-02-04,8:18,8:18,0 days 00:00:00.000000000
2324,9286.0,1,1,1,1,16.98,NEW YORK,NY,US,2018-02-05,2018-02-05,12:02,12:02,0 days 00:00:00.000000000
2325,9287.0,1,1,1,1,14.98,Kent,WA,US,2018-02-04,2018-02-04,17:37,17:37,0 days 00:00:00.000000000
2326,9288.0,1,1,1,1,14.98,MIDDLETOWN,NY,US,2018-02-03,2018-02-03,19:11,19:11,0 days 00:00:00.000000000
2327,9289.0,1,1,1,1,14.98,SANGER,CA,US,2018-02-01,2018-02-01,22:34,22:34,0 days 00:00:00.000000000
2328,9290.0,1,1,1,1,14.98,PITTSFORD,NY,US,2018-02-05,2018-02-05,2:20,2:20,0 days 00:00:00.000000000
2329,9291.0,1,1,1,1,14.98,DORAL,FL,US,2018-02-04,2018-02-04,18:07,18:07,0 days 00:00:00.000000000
2330,9292.0,1,1,1,1,14.98,NEW ALBANY,IN,US,2018-02-03,2018-02-03,18:12,18:12,0 days 00:00:00.000000000
2331,9293.0,1,1,1,1,14.98,Merrill,OR,US,2018-02-04,2018-02-04,20:15,20:15,0 days 00:00:00.000000000
2332,9294.0,1,1,1,1,14.98,SAN JOSE,CA,US,2018-02-03,2018-02-03,18:09,18:09,0 days 00:00:00.000000000
2333,9295.0,1,1,1,1,14.98,WEST LAFAYETTE,IN,US,2018-02-04,2018-02-04,18:17,18:17,0 days 00:00:00.000000000
2334,9296.0,1,1,1,1,16.98,Santa Cruz,CA,US,2018-02-05,2018-02-05,12:28,12:28,0 days 00:00:00.000000000
2335,9297.0,1,1,1,1,14.98,SEGUIN,TX,US,2018-02-05,2018-02-05,13:53,13:53,0 days 00:00:00.000000000
2336,9298.0,1,1,1,1,14.98,NORWALK,CA,US,2018-02-05,2018-02-05,16:05,16:05,0 days 00:00:00.000000000
2337,9299.0,2,1,2,2,27.97,SAINT HELEN,MI,US,2018-02-02,2019-01-26,10:53,18:42,358 days 00:00:00.000000000
2338,9300.0,2,1,2,2,29.96,MARSHALL,MN,US,2018-02-05,2018-02-22,17:51,8:11,17 days 00:00:00.000000000
2339,9301.0,1,1,1,1,14.98,HUBERT,NC,US,2018-02-04,2018-02-04,22:52,22:52,0 days 00:00:00.000000000
2340,9302.0,1,1,1,1,14.98,ROSEVILLE,MI,US,2018-02-05,2018-02-05,16:18,16:18,0 days 00:00:00.000000000
2341,9303.0,1,1,1,1,14.98,Enfield,CT,US,2018-02-05,2018-02-05,9:11,9:11,0 days 00:00:00.000000000
2342,9305.0,1,1,1,1,14.98,WILMINGTON,DE,US,2018-02-05,2018-02-05,12:06,12:06,0 days 00:00:00.000000000
2343,9306.0,1,1,1,1,14.98,WEXFORD,PA,US,2018-02-05,2018-02-05,10:12,10:12,0 days 00:00:00.000000000
2344,9307.0,1,1,1,1,14.98,DOVER,DE,US,2018-02-04,2018-02-04,19:25,19:25,0 days 00:00:00.000000000
2345,9308.0,1,1,1,1,14.98,EAST RUTHERFORD,NJ,US,2018-02-05,2018-02-05,16:20,16:20,0 days 00:00:00.000000000
2346,9309.0,1,1,1,1,14.98,Miami Beach,FL,US,2018-02-05,2018-02-05,11:23,11:23,0 days 00:00:00.000000000
2347,9310.0,1,1,1,1,14.98,CHICAGO,IL,US,2018-02-05,2018-02-05,10:57,10:57,0 days 00:00:00.000000000
2348,9311.0,1,1,1,1,14.98,GROVES,TX,US,2018-02-05,2018-02-05,11:28,11:28,0 days 00:00:00.000000000
2349,9312.0,1,1,1,1,14.98,ANTIOCH,CA,US,2018-02-05,2018-02-05,13:14,13:14,0 days 00:00:00.000000000
2350,9313.0,1,1,1,1,14.98,CHARLOTTE,NC,US,2018-02-05,2018-02-05,19:37,19:37,0 days 00:00:00.000000000
2351,9314.0,1,1,1,1,14.98,OSWEGO,NY,US,2018-02-03,2018-02-03,8:46,8:46,0 days 00:00:00.000000000
2352,9315.0,1,1,1,1,14.98,INWOOD,NY,US,2018-02-02,2018-02-02,17:53,17:53,0 days 00:00:00.000000000
2353,9316.0,1,1,1,1,14.98,BAREFOOT BAY,FL,US,2018-02-05,2018-02-05,10:04,10:04,0 days 00:00:00.000000000
2354,9317.0,1,1,1,1,14.98,MARINA DEL REY,CA,US,2018-02-05,2018-02-05,7:11,7:11,0 days 00:00:00.000000000
2355,9318.0,1,1,1,1,16.98,upper darby,PA,US,2018-02-05,2018-02-05,17:35,17:35,0 days 00:00:00.000000000
2356,9319.0,1,1,1,1,16.98,LAKE ELSINORE,CA,US,2018-02-05,2018-02-05,0:01,0:01,0 days 00:00:00.000000000
2357,9320.0,1,1,1,1,14.98,TARZANA,CA,US,2018-02-03,2018-02-03,19:22,19:22,0 days 00:00:00.000000000
2358,9321.0,1,1,1,1,14.98,TOLUCA LAKE,CA,US,2018-02-05,2018-02-05,14:44,14:44,0 days 00:00:00.000000000
2359,9322.0,1,1,1,1,14.98,PHILADELPHIA,PA,US,2018-01-30,2018-01-30,6:25,6:25,0 days 00:00:00.000000000
2360,9323.0,1,1,1,1,14.98,LAKEWOOD,CO,US,2018-02-05,2018-02-05,12:41,12:41,0 days 00:00:00.000000000
2361,9324.0,1,1,1,1,14.98,Talmoon,MN,US,2018-02-04,2018-02-04,11:26,11:26,0 days 00:00:00.000000000
2362,9325.0,1,1,1,1,14.98,SAN DIEGO,CA,US,2018-02-04,2018-02-04,14:58,14:58,0 days 00:00:00.000000000
2363,9326.0,1,1,1,1,14.98,SAN PEDRO,CA,US,2018-02-05,2018-02-05,17:21,17:21,0 days 00:00:00.000000000
2364,9327.0,1,1,1,1,14.98,DURHAM,NC,US,2018-02-03,2018-02-03,14:05,14:05,0 days 00:00:00.000000000
2365,9328.0,1,1,1,1,14.98,Champaign,IL,US,2018-02-06,2018-02-06,7:03,7:03,0 days 00:00:00.000000000
2366,9329.0,1,1,1,1,14.98,RENTON,WA,US,2018-02-06,2018-02-06,4:25,4:25,0 days 00:00:00.000000000
2367,9330.0,1,1,1,1,14.98,paradise,CA,US,2018-02-05,2018-02-05,12:49,12:49,0 days 00:00:00.000000000
2368,9331.0,1,1,1,1,14.98,HOUSTON,TX,US,2018-02-05,2018-02-05,10:01,10:01,0 days 00:00:00.000000000
2369,9332.0,1,1,1,1,14.98,CAMAS,WA,US,2018-02-04,2018-02-04,15:32,15:32,0 days 00:00:00.000000000
2370,9333.0,1,1,1,1,14.98,MANKATO,MN,US,2018-02-05,2018-02-05,16:52,16:52,0 days 00:00:00.000000000
2371,9334.0,1,1,1,1,14.98,Mililani,HI,US,2018-02-03,2018-02-03,12:35,12:35,0 days 00:00:00.000000000
2372,9335.0,1,1,1,1,14.98,SEATTLE,WA,US,2018-02-05,2018-02-05,20:01,20:01,0 days 00:00:00.000000000
2373,9336.0,1,1,1,1,14.98,KIRKLAND,WA,US,2018-02-05,2018-02-05,21:59,21:59,0 days 00:00:00.000000000
2374,9337.0,1,1,1,1,14.98,SAN RAMON,CA,US,2018-02-05,2018-02-05,17:16,17:16,0 days 00:00:00.000000000
2375,9338.0,1,1,1,1,14.98,Barrow,AK,US,2018-02-04,2018-02-04,1:37,1:37,0 days 00:00:00.000000000
2376,9339.0,1,1,1,1,14.98,INDIANAPOLIS,IN,US,2018-02-04,2018-02-04,19:38,19:38,0 days 00:00:00.000000000
2377,9340.0,1,1,1,1,14.98,LOCUST GROVE,VA,US,2018-02-05,2018-02-05,10:49,10:49,0 days 00:00:00.000000000
2378,9341.0,1,1,1,1,14.98,CAMARILLO,CA,US,2018-02-05,2018-02-05,20:16,20:16,0 days 00:00:00.000000000
2379,9342.0,1,1,1,1,14.98,HILLIARD,OH,US,2018-02-03,2018-02-03,15:03,15:03,0 days 00:00:00.000000000
2380,9343.0,1,1,1,1,14.98,HERMON,ME,US,2018-02-05,2018-02-05,10:39,10:39,0 days 00:00:00.000000000
2381,9344.0,1,1,1,1,14.98,WOODINVILLE,WA,US,2018-02-05,2018-02-05,16:16,16:16,0 days 00:00:00.000000000
2382,9345.0,1,1,1,1,14.98,FORT MYERS,FL,US,2018-02-05,2018-02-05,12:54,12:54,0 days 00:00:00.000000000
2383,9346.0,1,1,1,1,14.98,GRAND RIVERS,KY,US,2018-02-06,2018-02-06,9:31,9:31,0 days 00:00:00.000000000
2384,9347.0,1,1,1,1,14.98,CHICAGO,IL,US,2018-02-06,2018-02-06,10:23,10:23,0 days 00:00:00.000000000
2385,9349.0,1,1,1,1,16.98,COSTA MESA,CA,US,2018-02-05,2018-02-05,10:47,10:47,0 days 00:00:00.000000000
2386,9350.0,1,1,1,1,14.98,ELK GROVE,CA,US,2018-02-05,2018-02-05,20:05,20:05,0 days 00:00:00.000000000
2387,9351.0,1,1,1,1,14.98,CARTERSVILLE,GA,US,2018-02-05,2018-02-05,10:14,10:14,0 days 00:00:00.000000000
2388,9352.0,1,1,1,1,14.98,North chesterfield,VA,US,2018-02-05,2018-02-05,15:40,15:40,0 days 00:00:00.000000000
2389,9353.0,1,1,1,1,14.98,SAN DIEGO,CA,US,2018-02-05,2018-02-05,21:26,21:26,0 days 00:00:00.000000000
2390,9354.0,1,1,1,1,14.98,BREMEN,IN,US,2018-02-05,2018-02-05,21:46,21:46,0 days 00:00:00.000000000
2391,9355.0,1,1,1,1,14.98,CATONSVILLE,MD,US,2018-02-06,2018-02-06,17:36,17:36,0 days 00:00:00.000000000
2392,9356.0,1,1,1,1,14.98,NIWOT,CO,US,2018-02-03,2018-02-03,18:07,18:07,0 days 00:00:00.000000000
2393,9357.0,1,1,1,1,14.98,SAINT PETERSBURG,FL,US,2018-02-05,2018-02-05,16:01,16:01,0 days 00:00:00.000000000
2394,9358.0,2,1,4,2,57.92,NUTLEY,NJ,US,2018-02-05,2018-04-23,9:18,18:07,77 days 00:00:00.000000000
2395,9359.0,1,1,1,1,14.98,HARRISBURG,NC,US,2018-02-06,2018-02-06,15:19,15:19,0 days 00:00:00.000000000
2396,9360.0,1,1,1,1,14.98,HALETHORPE,MD,US,2018-02-06,2018-02-06,9:00,9:00,0 days 00:00:00.000000000
2397,9361.0,1,1,1,1,14.98,MANSFIELD,TX,US,2018-02-06,2018-02-06,18:46,18:46,0 days 00:00:00.000000000
2398,9362.0,1,1,1,1,16.98,NEW BRAUNFELS,TX,US,2018-02-06,2018-02-06,12:10,12:10,0 days 00:00:00.000000000
2399,9364.0,1,1,1,1,14.98,MASON,OH,US,2018-02-05,2018-02-05,7:22,7:22,0 days 00:00:00.000000000
2400,9365.0,1,1,1,1,14.98,CHICAGO,IL,US,2018-02-05,2018-02-05,20:07,20:07,0 days 00:00:00.000000000
2401,9366.0,1,1,1,1,16.98,WEST UNION,WV,US,2018-02-03,2018-02-03,14:51,14:51,0 days 00:00:00.000000000
2402,9367.0,1,1,1,1,14.98,WILMORE,KY,US,2018-02-06,2018-02-06,10:50,10:50,0 days 00:00:00.000000000
2403,9368.0,2,1,2,2,31.96,FORNEY,TX,US,2018-02-02,2018-06-26,14:41,3:15,144 days 00:00:00.000000000
2404,9369.0,1,1,1,1,14.98,loxahatchee,FL,US,2018-02-05,2018-02-05,17:07,17:07,0 days 00:00:00.000000000
2405,9370.0,1,1,1,1,14.98,Maryville,TN,US,2018-02-06,2018-02-06,21:40,21:40,0 days 00:00:00.000000000
2406,9371.0,1,1,1,1,14.98,TOK,AK,US,2018-02-05,2018-02-05,14:56,14:56,0 days 00:00:00.000000000
2407,9372.0,1,1,1,1,14.98,Trappe,PA,US,2018-02-06,2018-02-06,18:40,18:40,0 days 00:00:00.000000000
2408,9374.0,1,1,1,1,14.98,HANOVER PARK,IL,US,2018-02-06,2018-02-06,5:43,5:43,0 days 00:00:00.000000000
2409,9375.0,1,1,1,1,16.98,NICOLAUS,CA,US,2018-02-06,2018-02-06,19:34,19:34,0 days 00:00:00.000000000
2410,9376.0,1,1,1,1,14.98,NIXA,MO,US,2018-02-06,2018-02-06,12:48,12:48,0 days 00:00:00.000000000
2411,9377.0,1,1,1,1,14.98,DOLORES,CO,US,2018-02-01,2018-02-01,20:28,20:28,0 days 00:00:00.000000000
2412,9378.0,1,1,2,1,29.96,SPRINGFIELD,VA,US,2018-02-06,2018-02-06,13:08,13:08,0 days 00:00:00.000000000
2413,9379.0,1,1,1,1,14.98,FORT COLLINS,CO,US,2018-02-07,2018-02-07,4:04,4:04,0 days 00:00:00.000000000
2414,9380.0,1,1,1,1,14.98,RIO RANCHO,NM,US,2018-02-05,2018-02-05,20:47,20:47,0 days 00:00:00.000000000
2415,9381.0,1,1,1,1,14.98,SAN BENITO,TX,US,2018-02-03,2018-02-03,9:53,9:53,0 days 00:00:00.000000000
2416,9382.0,1,1,1,1,14.98,KENMORE,WA,US,2018-02-06,2018-02-06,13:27,13:27,0 days 00:00:00.000000000
2417,9383.0,2,1,2,2,29.96,Jordan,NY,US,2018-02-05,2018-09-07,20:35,5:46,214 days 00:00:00.000000000
2418,9384.0,1,1,1,1,14.98,Austin,TX,US,2018-02-06,2018-02-06,10:54,10:54,0 days 00:00:00.000000000
2419,9385.0,1,1,1,1,14.98,OXNARD,CA,US,2018-02-06,2018-02-06,19:08,19:08,0 days 00:00:00.000000000
2420,9386.0,1,1,1,1,14.98,PHOENIX,AZ,US,2018-02-06,2018-02-06,14:38,14:38,0 days 00:00:00.000000000
2421,9387.0,1,1,1,1,14.98,Sykeston,ND,US,2018-02-06,2018-02-06,19:15,19:15,0 days 00:00:00.000000000
2422,9388.0,1,1,1,1,14.98,ROGUE RIVER,OR,US,2018-02-05,2018-02-05,9:34,9:34,0 days 00:00:00.000000000
2423,9389.0,1,1,1,1,14.98,ISSAQUAH,WA,US,2018-02-06,2018-02-06,14:46,14:46,0 days 00:00:00.000000000
2424,9390.0,1,1,1,1,14.98,MIDDLETON,ID,US,2018-02-06,2018-02-06,10:15,10:15,0 days 00:00:00.000000000
2425,9391.0,1,1,1,1,14.98,Palm Coast,FL,US,2018-02-07,2018-02-07,8:29,8:29,0 days 00:00:00.000000000
2426,9392.0,1,1,1,1,14.98,SAN FRANCISCO,CA,US,2018-02-06,2018-02-06,13:43,13:43,0 days 00:00:00.000000000
2427,9393.0,1,1,1,1,14.98,CENTENNIAL,CO,US,2018-02-06,2018-02-06,15:01,15:01,0 days 00:00:00.000000000
2428,9395.0,1,1,1,1,14.98,GARDEN GROVE,CA,US,2018-02-06,2018-02-06,23:21,23:21,0 days 00:00:00.000000000
2429,9396.0,1,1,1,1,14.98,Los Altos,CA,US,2018-02-05,2018-02-05,21:39,21:39,0 days 00:00:00.000000000
2430,9397.0,1,1,1,1,14.98,INDIO,CA,US,2018-02-06,2018-02-06,20:54,20:54,0 days 00:00:00.000000000
2431,9398.0,1,1,1,1,16.98,PHOENIX,AZ,US,2018-01-27,2018-01-27,11:27,11:27,0 days 00:00:00.000000000
2432,9399.0,1,1,1,1,14.98,DAYTON,OH,US,2018-02-07,2018-02-07,10:04,10:04,0 days 00:00:00.000000000
2433,9400.0,1,1,1,1,14.98,BROOKLYN,NY,US,2018-02-07,2018-02-07,18:02,18:02,0 days 00:00:00.000000000
2434,9401.0,1,1,1,1,14.98,ARDEN,NC,US,2018-02-07,2018-02-07,14:27,14:27,0 days 00:00:00.000000000
2435,9402.0,1,1,1,1,14.98,Pensacola,FL,US,2018-02-07,2018-02-07,8:37,8:37,0 days 00:00:00.000000000
2436,9403.0,1,1,1,1,14.98,PORTLAND,OR,US,2018-02-06,2018-02-06,19:58,19:58,0 days 00:00:00.000000000
2437,9404.0,1,1,1,1,16.98,Salisbury,CT,US,2018-02-07,2018-02-07,19:37,19:37,0 days 00:00:00.000000000
2438,9405.0,1,1,1,1,16.98,MEMPHIS,TN,US,2018-02-07,2018-02-07,15:56,15:56,0 days 00:00:00.000000000
