ClientId,# of Orders Placed,# Different products (SKUs) purchased,# of Items Purchased,Max Orders for one SKU,Total Value of all Orders Placed,City,OriginalState,State,Country,Phone,Real Email,Notes,Opt Out,LastPurchaseDate,FirstPurchaseDate
15921,1,1,1,1,13.98,MOUNTAIN VIEW,CA,CA,US,,,,,2018-06-08 1:25,2018-06-08 1:25
15922,1,1,1,1,13.98,Springfield Gardens,NY,NY,US,,,,,2018-06-10 4:40,2018-06-10 4:40
15923,1,1,1,1,13.98,LAS VEGAS,NV,NV,US,,,,,2018-06-09 21:23,2018-06-09 21:23
15924,1,1,1,1,13.98,LOUISVILLE,KY,KY,US,,,,,2018-06-09 19:00,2018-06-09 19:00
15925,1,1,1,1,15.98,dickinson,TX,TX,US,,,,,2018-06-10 9:30,2018-06-10 9:30
15926,1,1,1,1,13.98,Schnecksville,PA,PA,US,,,,,2018-06-09 7:14,2018-06-09 7:14
15927,1,1,1,1,13.98,ASHBURN,VA,VA,US,,,,,2018-06-10 10:08,2018-06-10 10:08
15928,1,1,1,1,13.98,Plainsboro,New Jersey,NJ,US,,,,,2018-06-10 10:35,2018-06-10 10:35
15929,4,2,4,3,73.94,SANTA ROSA,CA,CA,US,,,,,2019-02-20 20:25,2018-06-10 10:21
15931,1,1,2,1,27.96,ALBANY,NY,NY,US,,,,,2018-06-10 8:41,2018-06-10 8:41
15932,1,1,1,1,13.98,WINSTON SALEM,NC,NC,US,,,,,2018-06-08 18:42,2018-06-08 18:42
15933,1,1,1,1,13.98,Colorado Springs,CO,CO,US,,,,,2018-06-10 9:37,2018-06-10 9:37
15934,3,1,3,3,41.95,SANTA CLARA,CA,CA,US,,,,,2019-01-22 7:40,2018-06-07 13:36
15935,1,1,1,1,13.98,SAN DIEGO,CA,CA,US,,,,,2018-06-10 13:27,2018-06-10 13:27
15936,1,1,1,1,13.98,PLANO,TX,TX,US,,,,,2018-06-09 21:19,2018-06-09 21:19
15937,1,1,1,1,13.98,PLAINSBORO,NJ,NJ,US,,,,,2018-06-09 17:13,2018-06-09 17:13
15938,1,1,1,1,13.98,NEW ORLEANS,LA,LA,US,,,,,2018-06-10 8:07,2018-06-10 8:07
15939,1,1,1,1,15.98,OAKLAND,CA,CA,US,,,,,2018-06-09 14:32,2018-06-09 14:32
15940,1,1,1,1,13.98,OAKLAND,CA,CA,US,,,,,2018-06-09 2:02,2018-06-09 2:02
15941,1,1,1,1,13.98,LA PINE,OR,OR,US,,,,,2018-06-07 19:08,2018-06-07 19:08
15942,1,1,1,1,13.98,CINCINNATI,OHIO,OH,US,,,,,2018-06-07 13:58,2018-06-07 13:58
15943,1,1,1,1,13.98,LA HABRA,CA,CA,US,,,,,2018-06-08 2:14,2018-06-08 2:14
15944,3,1,3,3,43.94,ATLANTA,GA,GA,US,,,,,2018-08-10 7:34,2018-06-10 12:09
15945,1,1,1,1,13.98,SANTA ANA,CA,CA,US,,,,,2018-06-09 14:34,2018-06-09 14:34
15946,1,1,1,1,13.98,OLMSTED FALLS,OH,OH,US,,,,,2018-06-09 9:38,2018-06-09 9:38
15947,1,1,1,1,13.98,SPOKANE,WA,WA,US,,,,,2018-06-09 10:52,2018-06-09 10:52
15948,3,1,3,3,39.96,JAMESTOWN,ND,ND,US,,,,,2019-03-13 12:33,2018-06-10 10:49
15949,1,1,1,1,13.98,FREDERIC,WISCONSIN,WI,US,,,,,2018-06-10 13:07,2018-06-10 13:07
15951,2,1,2,2,26.68,MISSOULA,MT,MT,US,,,,,2018-09-30 17:33,2018-06-09 23:30
15952,1,1,1,1,13.98,BURLINGTON,VT,VT,US,,,,,2018-06-10 10:40,2018-06-10 10:40
15953,1,1,1,1,13.98,NEW YORK,NY,NY,US,,,,,2018-06-10 13:14,2018-06-10 13:14
15956,1,1,1,1,13.98,WESTON,FLORIDA,FL,US,,,,,2018-06-09 14:39,2018-06-09 14:39
15957,1,1,1,1,13.98,Madison,Wisconsin,WI,US,,,,,2018-06-10 15:48,2018-06-10 15:48
15958,1,1,1,1,13.98,CARMICHAEL,CA,CA,US,,,,,2018-06-10 16:01,2018-06-10 16:01
15959,1,1,1,1,13.98,Albuquerque,NM,NM,US,,,,,2018-06-10 14:37,2018-06-10 14:37
15960,1,1,1,1,13.98,LOS ANGELES,CA,CA,US,,,,,2018-06-10 15:56,2018-06-10 15:56
15961,1,1,1,1,15.98,Plantation,Florida,FL,US,,,,,2018-06-10 3:48,2018-06-10 3:48
15962,1,1,1,1,13.98,TUCSON,ARIZONA,AZ,US,,,,,2018-06-10 20:30,2018-06-10 20:30
15963,1,1,1,1,13.98,WESTFIELD,NY,NY,US,,,,,2018-06-10 9:34,2018-06-10 9:34
15964,1,1,1,1,13.98,TROUTDALE,OR,OR,US,,,,,2018-06-10 17:54,2018-06-10 17:54
15965,1,1,1,1,13.98,LILLINGTON,NC,NC,US,,,,,2018-06-10 13:23,2018-06-10 13:23
15966,1,1,1,1,13.98,CLAYTON,NC,NC,US,,,,,2018-06-08 15:44,2018-06-08 15:44
15967,1,1,2,1,27.96,EDINBURG,TX,TX,US,,,,,2018-06-10 20:01,2018-06-10 20:01
15968,1,1,1,1,13.98,NORTH WALES,PA,PA,US,,,,,2018-06-10 12:19,2018-06-10 12:19
15969,1,1,1,1,13.98,MEDIA,PA,PA,US,,,,,2018-06-09 21:14,2018-06-09 21:14
15970,1,1,1,1,13.98,MARMORA,NJ,NJ,US,,,,,2018-06-10 8:20,2018-06-10 8:20
15972,1,1,1,1,13.98,PALATINE,IL,IL,US,,,,,2018-06-10 18:23,2018-06-10 18:23
15974,1,1,1,1,13.98,DALLAS,TX,TX,US,,,,,2018-06-10 12:25,2018-06-10 12:25
15975,1,1,1,1,13.98,CLEVELAND,OH,OH,US,,,,,2018-06-02 8:38,2018-06-02 8:38
15976,1,1,3,1,41.94,FULLERTON,CA,CA,US,,,,,2018-06-10 17:40,2018-06-10 17:40
15978,1,1,1,1,13.98,SCOTTSDALE,AZ,AZ,US,,,,,2018-06-10 21:26,2018-06-10 21:26
15980,1,1,1,1,13.98,COLORADO SPRINGS,CO,CO,US,,,,,2018-06-10 17:24,2018-06-10 17:24
15982,1,1,1,1,13.98,AUSTIN,TX,TX,US,,,,,2018-06-09 18:51,2018-06-09 18:51
15983,1,1,1,1,13.98,YPSILANTI,MI,MI,US,,,,,2018-06-08 17:25,2018-06-08 17:25
15986,1,1,1,1,13.98,Los Angeles,CA,CA,US,,,,,2018-06-10 11:10,2018-06-10 11:10
15987,1,1,1,1,13.98,CHICAGO,IL,IL,US,,,,,2018-06-11 10:48,2018-06-11 10:48
15988,1,1,1,1,13.98,LOCKPORT,NY,NY,US,,,,,2018-06-11 15:10,2018-06-11 15:10
15989,1,1,1,1,15.98,VISTA,CA,CA,US,,,,,2018-06-10 14:12,2018-06-10 14:12
15990,1,1,1,1,13.98,OAKDALE,CA,CA,US,,,,,2018-06-10 19:56,2018-06-10 19:56
15991,1,1,1,1,13.98,lehi,ut,UT,US,,,,,2018-06-10 20:54,2018-06-10 20:54
15993,1,1,1,1,13.98,GREENVILLE,MI,MI,US,,,,,2018-06-10 10:12,2018-06-10 10:12
15994,1,1,1,1,13.98,SAN DIEGO,CA,CA,US,,,,,2018-06-11 8:44,2018-06-11 8:44
15995,1,1,1,1,13.98,La Jolla,CA,CA,US,,,,,2018-06-10 22:23,2018-06-10 22:23
15996,1,1,1,1,13.98,fort rucker,alabama,AL,US,,,,,2018-06-11 9:55,2018-06-11 9:55
15997,1,1,1,1,13.98,Huntington Beach,CA,CA,US,,,,,2018-06-10 19:36,2018-06-10 19:36
15998,1,1,1,1,13.98,LAFAYETTE,IN,IN,US,,,,,2018-06-09 12:23,2018-06-09 12:23
15999,1,1,1,1,13.98,OZONE PARK,NY,NY,US,,,,,2018-06-10 21:53,2018-06-10 21:53
16000,1,1,1,1,13.98,BROOKLYN,NY,NY,US,,,,,2018-06-11 12:34,2018-06-11 12:34
16001,1,1,1,1,13.98,BALTIMORE,MD,MD,US,,,,,2018-06-11 9:54,2018-06-11 9:54
16002,1,1,1,1,13.98,MOUNTAIN VIEW,CA,CA,US,,,,,2018-06-10 21:53,2018-06-10 21:53
16003,1,1,1,1,15.98,MOUNTAIN HOUSE,CA,CA,US,,,,,2018-06-11 16:41,2018-06-11 16:41
16004,1,1,1,1,13.98,HIALEAH GARDENS,FL,FL,US,,,,,2018-06-11 12:37,2018-06-11 12:37
16005,1,1,1,1,13.98,PHILADELPHIA,PA,PA,US,,,,,2018-06-11 16:36,2018-06-11 16:36
16006,1,1,1,1,13.98,VINCENNES,IN,IN,US,,,,,2018-06-11 18:31,2018-06-11 18:31
16007,1,1,1,1,13.98,SALT LAKE CITY,UT,UT,US,,,,,2018-06-09 14:41,2018-06-09 14:41
16008,1,1,1,1,13.98,Portland,OR,OR,US,,,,,2018-06-10 19:55,2018-06-10 19:55
16009,1,1,1,1,13.98,IRVINE,CA,CA,US,,,,,2018-06-10 13:32,2018-06-10 13:32
16010,1,1,1,1,13.98,LAKESIDE,CA,CA,US,,,,,2018-06-11 12:52,2018-06-11 12:52
16011,1,1,1,1,13.98,DULUTH,GA,GA,US,,,,,2018-06-11 16:25,2018-06-11 16:25
16012,1,1,1,1,13.98,Acworth,Georgia,GA,US,,,,,2018-06-11 17:46,2018-06-11 17:46
16013,1,1,3,1,41.94,LAKELAND,FL,FL,US,,,,,2018-06-11 0:48,2018-06-11 0:48
16014,1,1,1,1,13.98,OWINGS,MD,MD,US,,,,,2018-06-08 15:45,2018-06-08 15:45
16015,1,1,1,1,15.98,Sauk Village,IL,IL,US,,,,,2018-06-10 19:29,2018-06-10 19:29
16016,1,1,1,1,15.98,CUYAHOGA FALLS,OH,OH,US,,,,,2018-06-11 12:01,2018-06-11 12:01
16017,1,1,1,1,15.98,Indianapolis,IN,IN,US,,,,,2018-06-11 14:57,2018-06-11 14:57
16019,1,1,1,1,13.98,TUSTIN,CA,CA,US,,,,,2018-06-11 14:41,2018-06-11 14:41
16020,1,1,1,1,13.98,MASSAPEQUA PARK,NY,NY,US,,,,,2018-06-11 5:08,2018-06-11 5:08
16021,1,1,1,1,13.98,ELKINS PARK,PA,PA,US,,,,,2018-06-11 10:11,2018-06-11 10:11
16022,1,1,1,1,13.98,KOLOA,HI,HI,US,,,,,2018-06-11 21:15,2018-06-11 21:15
16023,1,1,1,1,13.98,DUNEDIN,FL,FL,US,,,,,2018-06-11 20:01,2018-06-11 20:01
16024,1,1,1,1,13.98,Katy,TX,TX,US,,,,,2018-06-11 15:02,2018-06-11 15:02
16025,1,1,1,1,13.98,West Palm Beach,FL,FL,US,,,,,2018-06-12 5:19,2018-06-12 5:19
16026,1,1,1,1,13.98,TAMPA,FL,FL,US,,,,,2018-06-11 18:56,2018-06-11 18:56
16027,1,1,1,1,13.98,FREMONT,CA,CA,US,,,,,2018-06-11 22:31,2018-06-11 22:31
16028,1,1,1,1,15.98,TEANECK,NJ,NJ,US,,,,,2018-06-11 22:59,2018-06-11 22:59
16029,1,1,1,1,13.98,HERNDON,VA,VA,US,,,,,2018-06-11 11:26,2018-06-11 11:26
16030,1,1,1,1,13.98,SAN FRANCISCO,CA,CA,US,,,,,2018-06-11 14:59,2018-06-11 14:59
16031,1,1,1,1,13.98,TRUMBULL,CT,CT,US,,,,,2018-06-11 13:15,2018-06-11 13:15
16032,1,1,1,1,13.98,North Hollywood,CA,CA,US,,,,,2018-06-11 19:17,2018-06-11 19:17
16033,1,1,1,1,13.98,Lombard,IL,IL,US,,,,,2018-06-11 18:36,2018-06-11 18:36
16034,1,1,1,1,13.98,FPO,AP,AP,US,,,,,2018-06-10 22:33,2018-06-10 22:33
16035,1,1,1,1,13.98,ATLANTA,GA,GA,US,,,,,2018-06-12 9:18,2018-06-12 9:18
16036,1,1,1,1,13.98,AUSTIN,TX,TX,US,,,,,2018-06-11 10:25,2018-06-11 10:25
16037,1,1,1,1,13.98,WALNUT CREEK,CA,CA,US,,,,,2018-06-11 12:25,2018-06-11 12:25
16038,1,1,1,1,13.98,TOMBALL,TX,TX,US,,,,,2018-06-11 15:15,2018-06-11 15:15
16040,1,1,1,1,13.98,TIGARD,OR,OR,US,,,,,2018-06-11 17:51,2018-06-11 17:51
16041,1,1,1,1,13.98,Seattle,WA,WA,US,,,,,2018-06-11 17:43,2018-06-11 17:43
16042,1,1,1,1,15.98,BUDA,TX,TX,US,,,,,2018-06-12 10:19,2018-06-12 10:19
16043,1,1,1,1,13.98,NAPLES,FLORIDA,FL,US,,,,,2018-06-11 11:38,2018-06-11 11:38
16044,1,1,1,1,13.98,new york,ny,NY,US,,,,,2018-06-11 20:42,2018-06-11 20:42
16045,1,1,1,1,13.98,LADY LAKE,FL,FL,US,,,,,2018-06-12 10:05,2018-06-12 10:05
16046,1,1,1,1,13.98,KANSAS CITY,MO,MO,US,,,,,2018-06-12 13:33,2018-06-12 13:33
16047,1,1,1,1,13.98,PROVIDENCE,RI,RI,US,,,,,2018-06-12 6:02,2018-06-12 6:02
16048,1,1,1,1,13.98,DALLAS,TEXAS,TX,US,,,,,2018-06-11 19:30,2018-06-11 19:30
16049,1,1,1,1,13.98,WALNUT CREEK,CA,CA,US,,,,,2018-06-12 13:01,2018-06-12 13:01
16050,1,1,1,1,13.98,NEW ORLEANS,LA,LA,US,,,,,2018-06-11 18:40,2018-06-11 18:40
16051,1,1,1,1,13.98,BOULDER,CO,CO,US,,,,,2018-06-12 9:01,2018-06-12 9:01
16052,1,1,1,1,13.98,CINCINNATI,OH,OH,US,,,,,2018-06-12 8:46,2018-06-12 8:46
16053,1,1,1,1,13.98,PLANO,TX,TX,US,,,,,2018-05-27 6:52,2018-05-27 6:52
16055,1,1,1,1,15.98,LOS ANGELES,CA,CA,US,,,,,2018-06-10 23:32,2018-06-10 23:32
16056,1,1,1,1,15.98,moore,sc,SC,US,,,,,2018-06-11 5:22,2018-06-11 5:22
16057,3,2,6,2,127.93,LAKE FOREST,CA,CA,US,,,,,2019-02-07 20:02,2018-06-11 8:45
16059,1,1,1,1,13.98,KEY LARGO,FL,FL,US,,,,,2018-06-12 3:21,2018-06-12 3:21
16060,1,1,1,1,13.98,New York,NY,NY,US,,,,,2018-06-11 14:02,2018-06-11 14:02
16061,1,1,1,1,13.98,Larchmont,NY,NY,US,,,,,2018-06-12 18:10,2018-06-12 18:10
16063,1,1,1,1,13.98,CHICAGO,IL,IL,US,,,,,2018-06-12 20:08,2018-06-12 20:08
16064,1,1,1,1,13.98,MCCALL,ID,ID,US,,,,,2018-06-11 14:29,2018-06-11 14:29
16065,1,1,1,1,15.98,SPANAWAY,WA,WA,US,,,,,2018-06-12 21:30,2018-06-12 21:30
16066,1,1,1,1,13.98,OLYMPIA,WASHINGTON,WA,US,,,,,2018-06-12 15:50,2018-06-12 15:50
16067,1,1,1,1,13.98,PALO ALTO,CA,CA,US,,,,,2018-06-12 19:11,2018-06-12 19:11
16068,1,1,1,1,13.98,CONYERS,GA,GA,US,,,,,2018-06-12 19:43,2018-06-12 19:43
16069,1,1,1,1,13.98,San Diego,CA,CA,US,,,,,2018-06-12 15:45,2018-06-12 15:45
16070,1,1,6,1,83.88,VAIL,AZ,AZ,US,,,,,2018-06-12 11:15,2018-06-12 11:15
16072,1,1,1,1,13.98,ATLANTA,GA,GA,US,,,,,2018-06-12 15:17,2018-06-12 15:17
16073,1,1,1,1,13.98,ATLANTA,GA,GA,US,,,,,2018-06-11 11:54,2018-06-11 11:54
16074,1,1,1,1,13.98,NORTH HOLLYWOOD,CA,CA,US,,,,,2018-06-08 18:00,2018-06-08 18:00
16076,1,1,1,1,13.98,WHEATON,IL,IL,US,,,,,2018-06-13 8:22,2018-06-13 8:22
16077,1,1,1,1,13.98,SAN ANTONIO,TX,TX,US,,,,,2018-06-12 16:48,2018-06-12 16:48
16078,1,1,1,1,13.98,SARASOTA,FL,FL,US,,,,,2018-06-11 15:40,2018-06-11 15:40
16080,1,1,1,1,13.98,MEDFIELD,MA,MA,US,,,,,2018-06-12 5:55,2018-06-12 5:55
16081,1,1,1,1,15.98,KINGSLAND,GA,GA,US,,,,,2018-06-12 3:58,2018-06-12 3:58
16082,1,1,1,1,13.98,NEW YORK,NY,NY,US,,,,,2018-06-13 6:41,2018-06-13 6:41
16083,1,1,1,1,13.98,SAINT LOUIS,MO,MO,US,,,,,2018-06-12 11:40,2018-06-12 11:40
16084,1,1,1,1,13.98,TACOMA,WA,WA,US,,,,,2018-06-13 8:49,2018-06-13 8:49
16086,1,1,1,1,13.98,VENTURA,CA,CA,US,,,,,2018-06-12 6:44,2018-06-12 6:44
16087,1,1,1,1,13.98,NEWPORT,RI,RI,US,,,,,2018-06-12 13:28,2018-06-12 13:28
16088,1,1,1,1,13.98,INDIANTOWN,FL,FL,US,,,,,2018-06-11 13:54,2018-06-11 13:54
16089,1,1,1,1,13.98,SIMI VALLEY,CA,CA,US,,,,,2018-06-12 9:54,2018-06-12 9:54
16090,1,1,1,1,13.98,MAYNARD,MA,MA,US,,,,,2018-06-12 17:16,2018-06-12 17:16
16091,1,1,1,1,13.98,Maple Grove,MN,MN,US,,,,,2018-06-12 18:38,2018-06-12 18:38
16092,1,1,1,1,13.98,NEW YORK,NY,NY,US,,,,,2018-06-12 16:47,2018-06-12 16:47
16093,1,1,1,1,13.98,MERIDIAN,ID,ID,US,,,,,2018-06-12 10:58,2018-06-12 10:58
16094,2,1,2,2,25.73,BELLEVILLE,NJ,NJ,US,,,,,2019-06-16 10:00,2018-06-12 21:20
16095,1,1,1,1,13.98,EAGLE,ID,ID,US,,,,,2018-06-12 21:03,2018-06-12 21:03
16096,1,1,1,1,13.98,MASON,OH,OH,US,,,,,2018-06-11 19:36,2018-06-11 19:36
16097,1,1,1,1,13.98,MEDFORD,OREGON,OR,US,,,,,2018-06-12 0:16,2018-06-12 0:16
16098,1,1,1,1,13.98,SUNNYVALE,CA,CA,US,,,,,2018-06-12 10:15,2018-06-12 10:15
16101,1,1,1,1,13.98,Dracut,Ma,MA,US,,,,,2018-06-12 19:42,2018-06-12 19:42
16102,1,1,1,1,13.98,SAHUARITA,AZ,AZ,US,,,,,2018-06-13 5:24,2018-06-13 5:24
16103,1,1,1,1,13.98,SHAWNEE,OK,OK,US,,,,,2018-06-13 0:55,2018-06-13 0:55
16104,1,1,4,1,55.92,WELDON SPRING,MO,MO,US,,,,,2018-06-12 21:33,2018-06-12 21:33
16106,1,1,1,1,13.98,WEST COVINA,CA,CA,US,,,,,2018-06-12 17:04,2018-06-12 17:04
16107,1,1,1,1,13.98,WOODLAND HILLS,CA,CA,US,,,,,2018-06-12 14:31,2018-06-12 14:31
16108,1,1,1,1,13.98,NEW CITY,NY,NY,US,,,,,2018-06-12 16:40,2018-06-12 16:40
16109,2,1,2,2,26.73,MCKINNEY,TX,TX,US,,,,,2019-05-19 18:52,2018-06-12 4:12
16110,1,1,1,1,15.98,MURFREESBORO,TN,TN,US,,,,,2018-06-13 14:42,2018-06-13 14:42
16111,1,1,1,1,13.98,WASHINGTON,DC,DC,US,,,,,2018-06-11 16:12,2018-06-11 16:12
16112,1,1,1,1,13.98,FRISCO,TX,TX,US,,,,,2018-06-13 13:48,2018-06-13 13:48
16114,1,1,1,1,13.98,ALEXANDRIA,VA,VA,US,,,,,2018-06-13 4:47,2018-06-13 4:47
16115,1,1,1,1,13.98,CHARLOTTE,NC,NC,US,,,,,2018-06-13 8:48,2018-06-13 8:48
16116,1,1,1,1,13.98,Jackson Heights,New York,NY,US,,,,,2018-06-09 14:18,2018-06-09 14:18
16117,1,1,1,1,13.98,BROOKLYN,NY,NY,US,,,,,2018-06-13 18:16,2018-06-13 18:16
16118,1,1,1,1,13.98,AKRON,OH,OH,US,,,,,2018-06-13 17:10,2018-06-13 17:10
16119,1,1,1,1,13.98,BROOKLYN,NY,NY,US,,,,,2018-06-12 20:45,2018-06-12 20:45
16120,1,1,1,1,13.98,NEW YORK,NY,NY,US,,,,,2018-06-13 18:33,2018-06-13 18:33
16121,1,1,1,1,13.98,KILLEEN,TX,TX,US,,,,,2018-06-08 16:30,2018-06-08 16:30
16122,1,1,1,1,13.98,GREAT NECK,NEW YORK,NY,US,,,,,2018-05-17 13:42,2018-05-17 13:42
16123,1,1,1,1,13.98,PORTLAND,OR,OR,US,,,,,2018-06-13 21:35,2018-06-13 21:35
16124,1,1,1,1,13.98,NEW CASTLE,DE,DE,US,,,,,2018-06-13 11:48,2018-06-13 11:48
16125,1,1,1,1,13.98,MAPLE GROVE,MN,MN,US,,,,,2018-06-13 16:49,2018-06-13 16:49
16126,1,1,1,1,13.98,HERMITAGE,PA,PA,US,,,,,2018-06-13 16:47,2018-06-13 16:47
16127,1,1,1,1,13.98,EDMOND,OK,OK,US,,,,,2018-06-13 11:46,2018-06-13 11:46
16128,1,1,1,1,13.98,FLAGSTAFF,AZ,AZ,US,,,,,2018-06-13 12:46,2018-06-13 12:46
16129,1,1,1,1,13.98,SANGER,CA,CA,US,,,,,2018-06-13 14:02,2018-06-13 14:02
16130,1,1,1,1,13.98,SAN RAMON,CA,CA,US,,,,,2018-06-13 22:38,2018-06-13 22:38
16131,2,1,2,2,25.73,SANTA CLARA,CA,CA,US,,,,,2019-05-27 0:48,2018-06-13 13:38
16132,3,1,3,3,40.96,Tacoma,WA,WA,US,,,,,2019-04-03 21:16,2018-05-27 17:04
16133,1,1,1,1,13.98,APOPKA,FL,FL,US,,,,,2018-06-09 8:10,2018-06-09 8:10
16134,1,1,1,1,13.98,KANSAS CITY,MO,MO,US,,,,,2018-06-11 19:24,2018-06-11 19:24
16135,1,1,1,1,13.98,JERSEY CITY,NJ,NJ,US,,,,,2018-06-13 3:29,2018-06-13 3:29
16137,1,1,1,1,13.98,MAPLE LAKE,MN,MN,US,,,,,2018-06-11 10:35,2018-06-11 10:35
16138,1,1,1,1,13.98,Los Angeles,CA,CA,US,,,,,2018-06-13 22:37,2018-06-13 22:37
16139,1,1,1,1,13.98,LOS ANGELES,CA,CA,US,,,,,2018-06-13 10:57,2018-06-13 10:57
16141,1,1,1,1,13.98,GLENDALE,CA,CA,US,,,,,2018-06-14 0:59,2018-06-14 0:59
16142,1,1,1,1,13.98,THOMASTON,GA,GA,US,,,,,2018-06-12 18:52,2018-06-12 18:52
16143,1,1,2,1,27.96,ALTUS,OK,OK,US,,,,,2018-06-12 20:06,2018-06-12 20:06
16144,1,1,1,1,13.98,COLUMBUS,OH,OH,US,,,,,2018-06-13 13:47,2018-06-13 13:47
16145,1,1,1,1,13.98,KENNEWICK,WA,WA,US,,,,,2018-06-13 23:23,2018-06-13 23:23
16146,1,1,1,1,13.98,SPRINGDALE,AR,AR,US,,,,,2018-06-10 20:53,2018-06-10 20:53
16147,1,1,1,1,13.98,MIAMI,FL,FL,US,,,,,2018-06-12 19:55,2018-06-12 19:55
16148,1,1,1,1,13.98,HOUSTON,TX,TX,US,,,,,2018-06-13 17:46,2018-06-13 17:46
16151,1,1,1,1,13.98,SUWANEE,GA,GA,US,,,,,2018-06-12 15:10,2018-06-12 15:10
16152,2,1,2,2,30.96,CLIFFSIDE PARK,NJ,NJ,US,,,,,2018-06-25 19:46,2018-06-13 17:11
16153,1,1,1,1,13.98,SAN JUAN,PR,PR,US,,,,,2018-06-06 20:08,2018-06-06 20:08
16154,1,1,1,1,13.98,VISTA,CA,CA,US,,,,,2018-06-13 20:45,2018-06-13 20:45
16156,1,1,1,1,13.98,MORAGA,CA,CA,US,,,,,2018-06-13 14:43,2018-06-13 14:43
16157,1,1,1,1,13.98,JERSEY CITY,NJ,NJ,US,,,,,2018-06-13 9:39,2018-06-13 9:39
16158,1,1,1,1,13.98,SALEM,NY,NY,US,,,,,2018-06-13 9:51,2018-06-13 9:51
16159,1,1,1,1,13.98,TAMPA,FL,FL,US,,,,,2018-06-07 23:13,2018-06-07 23:13
16161,1,1,1,1,13.98,BENSALEM,PA,PA,US,,,,,2018-06-12 18:33,2018-06-12 18:33
16163,1,1,1,1,13.98,CHICAGO,IL,IL,US,,,,,2018-06-14 12:27,2018-06-14 12:27
16166,1,1,1,1,13.98,NEW ORLEANS,LA,LA,US,,,,,2018-06-14 8:30,2018-06-14 8:30
16167,1,1,1,1,13.98,WESTLAKE,OH,OH,US,,,,,2018-06-13 15:49,2018-06-13 15:49
16168,1,1,1,1,13.98,Palm Beach Gardens,FL,FL,US,,,,,2018-06-14 6:54,2018-06-14 6:54
16169,1,1,1,1,13.98,Boca Raton,FL,FL,US,,,,,2018-06-14 13:57,2018-06-14 13:57
16170,1,1,1,1,13.98,BOYNTON BEACH,FL,FL,US,,,,,2018-06-13 19:35,2018-06-13 19:35
16172,1,1,1,1,13.98,OMAHA,NE,NE,US,,,,,2018-06-13 19:28,2018-06-13 19:28
16173,1,1,1,1,13.98,MIAMI,FL,FL,US,,,,,2018-06-14 15:48,2018-06-14 15:48
16174,1,1,1,1,13.98,LEXINGTON,KY,KY,US,,,,,2018-06-11 15:48,2018-06-11 15:48
16175,1,1,2,1,27.96,New York,New York,NY,US,,,,,2018-06-14 18:31,2018-06-14 18:31
16176,1,1,1,1,13.98,NEW YORK,NY,NY,US,,,,,2018-06-14 14:23,2018-06-14 14:23
16177,1,1,1,1,15.98,ELVERTA,CA,CA,US,,,,,2018-06-10 18:08,2018-06-10 18:08
16178,1,1,1,1,13.98,BEND,OR,OR,US,,,,,2018-06-14 11:51,2018-06-14 11:51
16179,1,1,1,1,13.98,GEORGETOWN,TX,TX,US,,,,,2018-06-13 19:12,2018-06-13 19:12
16181,1,1,1,1,13.98,San Jose,CA,CA,US,,,,,2018-06-14 10:33,2018-06-14 10:33
16182,1,1,1,1,15.98,MIAMI LAKES,FL,FL,US,,,,,2018-06-14 14:59,2018-06-14 14:59
16183,1,1,2,1,27.96,LA CRESCENTA,CA,CA,US,,,,,2018-06-11 9:41,2018-06-11 9:41
16184,3,1,3,3,40.71,SAN JOSE,CA,CA,US,,,,,2019-07-13 11:54,2018-06-14 12:45
16185,1,1,1,1,13.98,SAN DIEGO,CA,CA,US,,,,,2018-06-13 20:18,2018-06-13 20:18
16186,1,1,1,1,13.98,WATERFORD,OH,OH,US,,,,,2018-06-12 10:38,2018-06-12 10:38
16188,1,1,1,1,13.98,LAKELAND,FL,FL,US,,,,,2018-06-14 14:51,2018-06-14 14:51
16189,1,1,1,1,13.98,DECATUR,IL,IL,US,,,,,2018-06-14 18:52,2018-06-14 18:52
16190,1,1,1,1,13.98,Kaukauna,WI,WI,US,,,,,2018-06-14 4:26,2018-06-14 4:26
16191,1,1,1,1,13.98,BROOKLINE,MA,MA,US,,,,,2018-06-14 5:24,2018-06-14 5:24
16192,2,1,2,2,28.96,HAIKU,HI,HI,US,,,,,2018-08-07 21:17,2018-06-12 21:05
16193,1,1,1,1,13.98,WHEELING,IL,IL,US,,,,,2018-06-14 11:53,2018-06-14 11:53
16194,1,1,1,1,13.98,OAKLAND PARK,FL,FL,US,,,,,2018-06-13 21:33,2018-06-13 21:33
16195,1,1,1,1,15.98,BUENA PARK,CA,CA,US,,,,,2018-06-14 0:54,2018-06-14 0:54
16197,1,1,2,1,27.96,MIAMI,FL,FL,US,,,,,2018-06-13 15:27,2018-06-13 15:27
16199,1,1,1,1,13.98,GAITHERSBURG,MD,MD,US,,,,,2018-06-13 7:49,2018-06-13 7:49
16200,1,1,1,1,13.98,TAMPA,FL,FL,US,,,,,2018-06-14 19:12,2018-06-14 19:12
16202,1,1,1,1,15.98,CAPE CORAL,FL,FL,US,,,,,2018-06-14 8:06,2018-06-14 8:06
16203,1,1,1,1,14.98,NEWPORT,NH,NH,US,,,,,2018-06-15 4:44,2018-06-15 4:44
16204,1,1,1,1,13.98,BRYN ATHYN,PA,PA,US,,,,,2018-06-14 17:16,2018-06-14 17:16
